ML_USE,GCS_FILE_PATH,LABEL,X_MIN,Y_MIN,X_MAX,Y_MIN,X_MAX,Y_MAX,X_MIN,Y_MAX
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/168_jpg.rf.27d203299b08c18f64a52f6b85cd8c50.jpg,ER_37,0.6125,0.71875,,,0.7736328125,0.8172359374999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img58_jpg.rf.2712851124523f061a1bde66bb55fdba.jpg,DN_tumble_dry,0.5484375,0.490625,,,0.618603125,0.57993125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img58_jpg.rf.2712851124523f061a1bde66bb55fdba.jpg,dry_clean_any_solvent_except_trichloroethylene,0.4859375,0.48125,,,0.5516609375,0.5765625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img58_jpg.rf.2712851124523f061a1bde66bb55fdba.jpg,iron_low,0.40625,0.4796875,,,0.49189531249999996,0.5766609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img58_jpg.rf.2712851124523f061a1bde66bb55fdba.jpg,DN_bleach,0.3421875,0.465625,,,0.41123125,0.5720703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img58_jpg.rf.2712851124523f061a1bde66bb55fdba.jpg,hand_wash,0.271875,0.4578125,,,0.3484375,0.5563484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/adfdawwssd_jpg.rf.2c923f60d7723095c986096b26de7ecf.jpg,ER_5,0.203125,0.525,,,0.45454062500000003,0.6655765625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/adfdawwssd_jpg.rf.2c923f60d7723095c986096b26de7ecf.jpg,ER_52,0.6984375,0.521875,,,0.8668953125,0.6514656249999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/adfdawwssd_jpg.rf.2c923f60d7723095c986096b26de7ecf.jpg,ER_27,0.48125,0.653125,,,0.64248125,0.77685625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,DN_dry_clean,0.6125,0.80625,,,0.7203125,0.959375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,machine_wash_normal,0.7,0.0296875,,,0.828125,0.15703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,iron_high,0.4359375,0.040625,,,0.56484375,0.165625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,DN_iron,0.565625,0.040625,,,0.69453125,0.17265625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,70C,0.43125,0.1703125,,,0.56171875,0.31328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,hand_wash,0.8203125,0.1734375,,,0.9515625,0.3140625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,90C,0.6875,0.178125,,,0.8203125,0.31484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,60C,0.2890625,0.184375,,,0.43515625,0.31640625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,40C,0.0328125,0.19375,,,0.18203125,0.321875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,50C,0.1765625,0.19375,,,0.29140625,0.3234375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,non_chlorine_bleach,0.7328125,0.3375,,,0.83828125,0.484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,DN_bleach,0.04375,0.48125,,,0.159375,0.64765625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,DN_bleach,0.15625,0.4921875,,,0.26796875,0.64296875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,30C,0.828125,0.0265625,,,0.9609375,0.14375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,DN_dry_clean,0.728125,0.7921875,,,0.84375,0.9546875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,DN_wring,0.8421875,0.828125,,,0.9609375,0.915625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,wet_clean,0.284375,0.8171875,,,0.37578125,0.9359375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,wet_clean,0.390625,0.81875,,,0.49375,0.95078125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,wet_clean,0.5046875,0.8203125,,,0.6046875,0.95546875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_clean_any_solvent,0.1671875,0.815625,,,0.26484375,0.93046875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_clean_any_solvent_except_trichloroethylene,0.04375,0.8234375,,,0.14296875,0.95859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_clean_any_solvent_except_trichloroethylene,0.8453125,0.6609375,,,0.946875,0.78984375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_clean_any_solvent_except_trichloroethylene,0.7359375,0.6609375,,,0.8328125,0.7734375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_clean,0.2796875,0.6609375,,,0.38203125,0.7734375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_clean_petrol_only,0.3953125,0.6609375,,,0.48984375,0.7734375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_clean_petrol_only,0.5046875,0.659375,,,0.60390625,0.790625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_clean_petrol_only,0.615625,0.6625,,,0.715625,0.7984375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,drip_dry,0.621875,0.50625,,,0.7171875,0.61328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,shade_dry,0.740625,0.5125,,,0.82890625,0.6171875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,line_dry_in_shade,0.8515625,0.509375,,,0.9453125,0.615625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,dry_flat,0.5109375,0.5125,,,0.603125,0.6109375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,line_dry,0.4015625,0.515625,,,0.4859375,0.61015625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,natural_dry,0.284375,0.5109375,,,0.37109375,0.61171875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,bleach,0.6265625,0.3515625,,,0.7265625,0.4625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,DN_tumble_dry,0.509375,0.3546875,,,0.61484375,0.4609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,tumble_dry_medium,0.4078125,0.3546875,,,0.49609375,0.453125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,tumble_dry_low,0.296875,0.3546875,,,0.38671875,0.45859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,tumble_dry_normal,0.1859375,0.353125,,,0.2796875,0.45703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,DN_wash,0.04375,0.3546875,,,0.1671875,0.45546875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,iron,0.0515625,0.0453125,,,0.1640625,0.153125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,iron_low,0.1828125,0.05,,,0.3015625,0.153125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,iron_medium,0.3140625,0.046875,,,0.43046875,0.15390625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/krimg1_jpg.rf.319540ca29a9feb7db2a0c67306b0855.jpg,chlorine_bleach,0.846875,0.35,,,0.94765625,0.46171875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.2e7d72c8db429770e6c7ec6802669b37.jpg,30C,0.384375,0.3296875,,,0.4609375,0.4125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.2e7d72c8db429770e6c7ec6802669b37.jpg,iron_medium,0.4765625,0.328125,,,0.5625,0.40859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.2e7d72c8db429770e6c7ec6802669b37.jpg,DN_bleach,0.575,0.321875,,,0.65546875,0.41484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.2e7d72c8db429770e6c7ec6802669b37.jpg,DN_wring,0.5234375,0.440625,,,0.609375,0.5203125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-1319659661-612x612_jpeg.rf.2e7d72c8db429770e6c7ec6802669b37.jpg,tumble_dry_normal,0.4421875,0.434375,,,0.50234375,0.52890625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.2e9e5e121c0958346984662fe2486a18.jpg,iron_medium,0.665625,0.5875,,,0.784765625,0.7498046875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.2e9e5e121c0958346984662fe2486a18.jpg,non_chlorine_bleach,0.4546875,0.6671875,,,0.5642578125,0.8203125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.2e9e5e121c0958346984662fe2486a18.jpg,40C,0.3265625,0.6828125,,,0.45961875,0.8392578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.2e9e5e121c0958346984662fe2486a18.jpg,tumble_dry_low,0.55625,0.61875,,,0.6658203125,0.766015625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.2e9e5e121c0958346984662fe2486a18.jpg,dry_clean_any_solvent_except_trichloroethylene,0.7796875,0.56875,,,0.8736328125,0.6861328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033559816_jpg.rf.2cf18ea76d77150648adb8b3b765472d.jpg,30C,0.353125,0.528125,,,0.40810625,0.5715828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033559816_jpg.rf.2cf18ea76d77150648adb8b3b765472d.jpg,DN_bleach,0.415625,0.5296875,,,0.4753421875,0.5720703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033559816_jpg.rf.2cf18ea76d77150648adb8b3b765472d.jpg,tumble_dry_low,0.4875,0.5296875,,,0.5359859375,0.56875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033559816_jpg.rf.2cf18ea76d77150648adb8b3b765472d.jpg,DN_iron,0.546875,0.5265625,,,0.611084375,0.5734859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033559816_jpg.rf.2cf18ea76d77150648adb8b3b765472d.jpg,DN_dry_clean,0.61875,0.521875,,,0.6843265625,0.568603125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.26aefa39cbc8a06d36ac304f183652c4.jpg,ER_15,0.3984375,0.1921875,,,0.5090828125,0.27021562499999996,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.26aefa39cbc8a06d36ac304f183652c4.jpg,ER_18,0.503125,0.1984375,,,0.5935546875,0.2810546875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.26aefa39cbc8a06d36ac304f183652c4.jpg,ER_27,0.590625,0.2015625,,,0.67944375,0.2766609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.26aefa39cbc8a06d36ac304f183652c4.jpg,ER_37,0.6765625,0.2015625,,,0.76875,0.26875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/173_jpg.rf.26aefa39cbc8a06d36ac304f183652c4.jpg,ER_42,0.7625,0.2,,,0.83725625,0.26586875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,machine_wash_normal,0.034375,0.03125,,,0.1203125,0.10434531250000001,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,machine_wash_permanent_press,0.1375,0.028125,,,0.228515625,0.1168953125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,machine_wash_delicate,0.240625,0.028125,,,0.3359375,0.1265625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,hand_wash,0.3484375,0.0140625,,,0.4403328125,0.1090828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,DN_wash,0.4578125,0.03125,,,0.5437015625,0.11411093750000001,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,30C,0.5625,0.028125,,,0.649903125,0.106153125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,40C,0.66875,0.03125,,,0.7546875,0.105859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,50C,0.7734375,0.028125,,,0.860840625,0.106153125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,60C,0.878125,0.028125,,,0.9685546875,0.1075203125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,70C,0.034375,0.19375,,,0.11875,0.265625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,95C,0.1390625,0.1921875,,,0.2279296875,0.268603125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,30C,0.24375,0.190625,,,0.3327640625,0.26997031250000003,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,40C,0.35,0.190625,,,0.440625,0.27002031249999997,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,50C,0.45625,0.1921875,,,0.5421390625,0.26713906249999997,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,60C,0.559375,0.1890625,,,0.653125,0.271778125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,70C,0.665625,0.1921875,,,0.7576171875,0.26904374999999997,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,95C,0.7734375,0.19375,,,0.8591796875,0.2638671875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,DN_wring,0.8703125,0.1921875,,,0.9796875,0.26728593749999996,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,tumble_dry_no_heat,0.8875,0.3484375,,,0.9590328124999999,0.428125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,tumble_dry_high,0.78125,0.3484375,,,0.855859375,0.429590625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,tumble_dry_medium,0.6734375,0.3484375,,,0.74975625,0.4314453125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,tumble_dry_low,0.56875,0.3484375,,,0.6439453125,0.4309578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,tumble_dry_normal,0.4625,0.3484375,,,0.5388671875,0.43125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,non_chlorine_bleach,0.3515625,0.3515625,,,0.4357421875,0.43603593749999997,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,non_chlorine_bleach,0.25,0.35,,,0.3294921875,0.43100625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,DN_bleach,0.140625,0.3515625,,,0.221875,0.43935625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,bleach,0.0375,0.353125,,,0.1171875,0.428125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,line_dry,0.04375,0.5125,,,0.1155765625,0.590625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,drip_dry,0.1453125,0.5078125,,,0.22329062500000002,0.592334375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,dry_flat,0.253125,0.509375,,,0.3283203125,0.5923828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,shade_dry,0.35625,0.509375,,,0.4341796875,0.5940921875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,DN_dry,0.45625,0.5109375,,,0.55,0.590625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,DN_tumble_dry,0.5609375,0.509375,,,0.65498125,0.5923828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,natural_dry,0.6765625,0.5109375,,,0.746875,0.5921390625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,iron,0.7765625,0.515625,,,0.8593265625000001,0.58774375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,DN_iron,0.878125,0.5125,,,0.9719734375,0.5891609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,iron_low,0.0359375,0.675,,,0.1189453125,0.7486328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,iron_medium,0.140625,0.6765625,,,0.227978125,0.746875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,iron_high,0.2484375,0.675,,,0.33271562499999996,0.7481453124999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,DN_steam,0.3484375,0.665625,,,0.44189531249999997,0.7703609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,dry_clean,0.46875,0.68125,,,0.5362312499999999,0.752734375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,dry_clean_any_solvent,0.5734375,0.6796875,,,0.6387703124999999,0.7527828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,dry_clean_any_solvent_except_trichloroethylene,0.678125,0.68125,,,0.746875,0.75341875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,dry_clean_petrol_only,0.78125,0.6796875,,,0.852734375,0.754590625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,wet_clean,0.890625,0.6828125,,,0.95625,0.75341875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/washing-instructions-1024x919_jpg.rf.321a0a94dd82e4ccaaa8e9ffd470668b.jpg,DN_dry_clean,0.0359375,0.8390625,,,0.1203125,0.91875,,
